Timestamp_Local,Epoch_Time_s,Packet_Type,Seq,Valid,Calibrated,SpO2_%,HR_BPM,PI_%,Ratio_R,HR_Time_BPM,HR_FFT_BPM,Motion_State,Battery_%,Battery_mV,Raw_Hex
2026-09-08 09:13:07.487,1788829987.487,Battery,94602,1,,,,,,,,,51,3693,A5 02 01 33 6D 0E 8A 71 01 00 00 73 00 00 00 00 62 01 00 00
2026-09-08 09:13:08.566,1788829988.567,SpO2,94677,1,0,86.34,40.8,0.04,0.8944,40.8,41.8,Still,,,A5 01 01 00 D5 71 01 00 BA 21 98 01 04 00 F0 22 98 01 A2 01
2026-09-08 09:13:09.736,1788829989.737,SpO2,94752,1,0,80.84,67.4,0.07,1.0085,67.4,16.5,Still,,,A5 01 01 00 20 72 01 00 94 1F A2 02 07 00 65 27 A2 02 A5 00
2026-09-08 09:13:10.518,1788829990.518,SpO2,94827,1,0,81.16,82.7,0.10,1.0024,82.7,35.7,Still,,,A5 01 01 00 6B 72 01 00 B4 1F 3B 03 0A 00 28 27 3B 03 65 01
2026-09-08 09:13:11.657,1788829991.657,SpO2,94902,1,0,81.27,81.7,0.12,1.0003,81.7,35.9,Still,,,A5 01 01 00 B6 72 01 00 BF 1F 31 03 0C 00 13 27 31 03 67 01
2026-09-08 09:13:12.436,1788829992.437,SpO2,94977,1,0,81.27,81.7,0.12,1.0003,81.7,42.7,Still,,,A5 01 01 00 01 73 01 00 BF 1F 31 03 0C 00 13 27 31 03 AB 01
2026-09-08 09:13:13.607,1788829993.607,SpO2,95052,1,0,81.24,88.8,0.12,1.0009,88.8,46.8,Still,,,A5 01 01 00 4C 73 01 00 BC 1F 78 03 0C 00 19 27 78 03 D4 01
2026-09-08 09:13:14.357,1788829994.358,SpO2,95127,1,0,81.52,88.8,0.11,0.9954,88.8,47.0,Still,,,A5 01 01 00 97 73 01 00 D8 1F 78 03 0B 00 E2 26 78 03 D6 01
2026-09-08 09:13:15.527,1788829995.527,SpO2,95202,1,0,81.58,96.5,0.11,0.9942,96.5,45.8,Still,,,A5 01 01 00 E2 73 01 00 DE 1F C5 03 0B 00 D6 26 C5 03 CA 01
2026-09-08 09:13:16.696,1788829996.697,SpO2,95277,1,0,81.35,64.2,0.11,0.9987,64.2,42.3,Still,,,A5 01 01 00 2D 74 01 00 C7 1F 82 02 0B 00 03 27 82 02 A7 01
2026-09-08 09:13:17.446,1788829997.447,SpO2,95352,1,0,81.88,61.8,0.10,0.9882,61.8,41.5,Still,,,A5 01 01 00 78 74 01 00 FC 1F 6A 02 0A 00 9A 26 6A 02 9F 01
2026-09-08 09:13:18.647,1788829998.647,SpO2,95427,1,0,81.75,58.7,0.09,0.9909,58.7,38.9,Still,,,A5 01 01 00 C3 74 01 00 EF 1F 4B 02 09 00 B5 26 4B 02 85 01
2026-09-08 09:13:19.366,1788829999.367,SpO2,95502,1,0,81.58,63.9,0.07,0.9941,63.9,33.9,Still,,,A5 01 01 00 0E 75 01 00 DE 1F 7F 02 07 00 D5 26 7F 02 53 01
2026-09-08 09:13:20.537,1788830000.537,SpO2,95577,1,0,81.64,55.6,0.07,0.9930,55.6,32.4,Still,,,A5 01 01 00 59 75 01 00 E4 1F 2C 02 07 00 CA 26 2C 02 44 01
2026-09-08 09:13:21.707,1788830001.708,SpO2,95652,1,0,81.24,47.5,0.07,1.0010,47.5,31.1,Still,,,A5 01 01 00 A4 75 01 00 BC 1F DB 01 07 00 1A 27 DB 01 37 01
2026-09-08 09:13:22.456,1788830002.457,SpO2,95727,1,0,81.12,54.0,0.07,1.0032,54.0,11.4,Still,,,A5 01 01 00 EF 75 01 00 B0 1F 1C 02 07 00 30 27 1C 02 72 00
2026-09-08 09:13:23.627,1788830003.628,SpO2,95802,1,0,81.43,64.8,0.05,0.9971,64.8,25.0,Still,,,A5 01 01 00 3A 76 01 00 CF 1F 88 02 05 00 F3 26 88 02 FA 00
2026-09-08 09:13:24.407,1788830004.407,SpO2,95877,1,0,85.76,74.1,0.03,0.9072,74.1,33.5,Still,,,A5 01 01 00 85 76 01 00 80 21 E5 02 03 00 70 23 E5 02 4F 01
2026-09-08 09:13:25.547,1788830005.547,SpO2,95952,1,0,80.11,50.9,0.02,1.0214,50.9,35.7,Still,,,A5 01 01 00 D0 76 01 00 4B 1F FD 01 02 00 E6 27 FD 01 65 01
2026-09-08 09:13:26.717,1788830006.717,SpO2,96027,1,0,84.15,63.7,0.02,0.9433,63.7,39.9,Still,,,A5 01 01 00 1B 77 01 00 DF 20 7D 02 02 00 D9 24 7D 02 8F 01
2026-09-08 09:13:27.496,1788830007.497,SpO2,96102,1,0,79.76,50.6,0.07,1.0281,50.6,38.6,Still,,,A5 01 01 00 66 77 01 00 28 1F FA 01 07 00 29 28 FA 01 82 01
2026-09-08 09:13:28.636,1788830008.637,SpO2,96177,1,0,80.61,54.2,0.11,1.0125,54.2,33.8,Still,,,A5 01 01 00 B1 77 01 00 7D 1F 1E 02 0B 00 8D 27 1E 02 52 01
2026-09-08 09:13:29.416,1788830009.417,SpO2,96252,1,0,80.67,55.0,0.12,1.0114,55.0,22.5,Still,,,A5 01 01 00 FC 77 01 00 83 1F 26 02 0C 00 82 27 26 02 E1 00
2026-09-08 09:13:30.587,1788830010.588,SpO2,96327,1,0,80.71,75.6,0.14,1.0107,75.6,43.1,Still,,,A5 01 01 00 47 78 01 00 87 1F F4 02 0E 00 7B 27 F4 02 AF 01
2026-09-08 09:13:31.336,1788830011.337,SpO2,96402,1,0,81.06,67.3,0.14,1.0044,67.3,47.4,Still,,,A5 01 01 00 92 78 01 00 AA 1F A1 02 0E 00 3C 27 A1 02 DA 01
2026-09-08 09:13:32.506,1788830012.507,SpO2,96477,1,0,81.06,67.3,0.13,1.0044,67.3,50.7,Still,,,A5 01 01 00 DD 78 01 00 AA 1F A1 02 0D 00 3C 27 A1 02 FB 01
2026-09-08 09:13:33.707,1788830013.708,SpO2,96552,1,0,81.23,75.7,0.12,1.0010,75.7,75.3,Still,,,A5 01 01 00 28 79 01 00 BB 1F F5 02 0C 00 1A 27 F5 02 F1 02
2026-09-08 09:13:34.427,1788830014.428,SpO2,96627,1,0,79.86,60.0,0.11,1.0261,60.0,74.2,Still,,,A5 01 01 00 73 79 01 00 32 1F 58 02 0B 00 15 28 58 02 E6 02
2026-09-08 09:13:35.596,1788830015.597,SpO2,96702,1,0,81.34,36.8,0.12,0.9990,36.8,70.8,Still,,,A5 01 01 00 BE 79 01 00 C6 1F 70 01 0C 00 06 27 70 01 C4 02
2026-09-08 09:13:36.377,1788830016.378,SpO2,96777,1,0,79.52,54.6,0.12,1.0327,54.6,70.1,Still,,,A5 01 01 00 09 7A 01 00 10 1F 22 02 0C 00 57 28 22 02 BD 02
2026-09-08 09:13:37.516,1788830017.517,SpO2,96852,1,0,79.29,53.9,0.11,1.0373,53.9,39.4,Still,,,A5 01 01 00 54 7A 01 00 F9 1E 1B 02 0B 00 85 28 1B 02 8A 01
2026-09-08 09:13:37.607,1788830017.607,Battery,96852,1,,,,,,,,,51,3693,A5 02 01 33 6D 0E 54 7A 01 00 00 73 00 00 00 00 62 01 00 00
2026-09-08 09:13:38.717,1788830018.717,SpO2,96927,1,0,75.98,59.7,0.08,1.0939,59.7,48.1,Still,,,A5 01 01 00 9F 7A 01 00 AE 1D 55 02 08 00 BB 2A 55 02 E1 01
2026-09-08 09:13:39.497,1788830019.498,SpO2,97002,1,0,76.03,64.9,0.08,1.0930,64.9,51.3,Still,,,A5 01 01 00 EA 7A 01 00 B3 1D 89 02 08 00 B2 2A 89 02 01 02
2026-09-08 09:13:40.607,1788830020.608,SpO2,97077,1,0,75.95,61.4,0.07,1.0944,61.4,40.5,Still,,,A5 01 01 00 35 7B 01 00 AB 1D 66 02 07 00 C0 2A 66 02 95 01
2026-09-08 09:13:41.388,1788830021.388,SpO2,97152,1,0,76.70,68.2,0.06,1.0829,68.2,40.6,Still,,,A5 01 01 00 80 7B 01 00 F6 1D AA 02 06 00 4D 2A AA 02 96 01
2026-09-08 09:13:42.527,1788830022.527,SpO2,97227,1,0,76.43,71.5,0.03,1.0870,71.5,59.1,Still,,,A5 01 01 00 CB 7B 01 00 DB 1D CB 02 03 00 76 2A CB 02 4F 02
2026-09-08 09:13:43.307,1788830023.307,SpO2,97302,1,0,78.24,71.8,0.01,1.0554,71.8,60.4,Still,,,A5 01 01 00 16 7C 01 00 90 1E CE 02 01 00 3A 29 CE 02 5C 02
2026-09-08 09:13:44.477,1788830024.477,SpO2,97377,1,0,78.03,71.0,0.01,1.0589,71.0,60.7,Still,,,A5 01 01 00 61 7C 01 00 7B 1E C6 02 01 00 5D 29 C6 02 5F 02
2026-09-08 09:13:45.616,1788830025.617,SpO2,97452,1,0,81.40,62.9,0.02,0.9978,62.9,62.4,Still,,,A5 01 01 00 AC 7C 01 00 CC 1F 75 02 02 00 FA 26 75 02 70 02
2026-09-08 09:13:46.396,1788830026.397,SpO2,97527,1,0,81.66,80.2,0.02,0.9926,80.2,64.2,Still,,,A5 01 01 00 F7 7C 01 00 E6 1F 22 03 02 00 C6 26 22 03 82 02
2026-09-08 09:13:47.567,1788830027.567,SpO2,97602,1,0,82.75,85.5,0.02,0.9703,85.5,65.1,Still,,,A5 01 01 00 42 7D 01 00 53 20 57 03 02 00 E7 25 57 03 8B 02
2026-09-08 09:13:48.316,1788830028.317,SpO2,97677,1,0,83.42,92.6,0.02,0.9576,92.6,46.6,Still,,,A5 01 01 00 8D 7D 01 00 96 20 9E 03 02 00 68 25 9E 03 D2 01
2026-09-08 09:13:49.487,1788830029.487,SpO2,97752,1,0,78.21,71.8,0.01,1.0560,71.8,50.7,Still,,,A5 01 01 00 D8 7D 01 00 8D 1E CE 02 01 00 40 29 CE 02 FB 01
2026-09-08 09:13:50.687,1788830030.687,SpO2,97827,1,0,81.01,88.3,0.01,1.0055,88.3,51.2,Still,,,A5 01 01 00 23 7E 01 00 A5 1F 73 03 01 00 47 27 73 03 00 02
2026-09-08 09:13:51.407,1788830031.408,SpO2,97902,1,0,77.93,79.0,0.05,1.0608,79.0,75.8,Still,,,A5 01 01 00 6E 7E 01 00 71 1E 16 03 05 00 70 29 16 03 F6 02
2026-09-08 09:13:52.577,1788830032.577,SpO2,97977,1,0,79.29,66.5,0.05,1.0372,66.5,35.6,Still,,,A5 01 01 00 B9 7E 01 00 F9 1E 99 02 05 00 84 28 99 02 64 01
2026-09-08 09:13:53.356,1788830033.357,SpO2,98052,1,0,79.67,73.4,0.07,1.0297,73.4,33.3,Still,,,A5 01 01 00 04 7F 01 00 1F 1F DE 02 07 00 39 28 DE 02 4D 01
2026-09-08 09:13:54.498,1788830034.498,SpO2,98127,1,0,79.94,77.6,0.07,1.0246,77.6,33.9,Still,,,A5 01 01 00 4F 7F 01 00 3A 1F 08 03 07 00 06 28 08 03 53 01
2026-09-08 09:13:55.667,1788830035.667,SpO2,98202,1,0,79.97,79.0,0.07,1.0239,79.0,34.9,Still,,,A5 01 01 00 9A 7F 01 00 3D 1F 16 03 07 00 FF 27 16 03 5D 01
2026-09-08 09:13:56.447,1788830036.448,SpO2,98277,1,0,79.77,64.0,0.07,1.0277,64.0,40.4,Still,,,A5 01 01 00 E5 7F 01 00 29 1F 80 02 07 00 25 28 80 02 94 01
2026-09-08 09:13:57.587,1788830037.587,SpO2,98352,1,0,81.49,64.7,0.06,0.9960,64.7,40.6,Still,,,A5 01 01 00 30 80 01 00 D5 1F 87 02 06 00 E8 26 87 02 96 01
2026-09-08 09:13:58.367,1788830038.367,SpO2,98427,1,0,81.47,52.3,0.06,0.9964,52.3,38.7,Still,,,A5 01 01 00 7B 80 01 00 D3 1F 0B 02 06 00 EC 26 0B 02 83 01
2026-09-08 09:13:59.568,1788830039.568,SpO2,98502,1,0,79.24,66.1,0.05,1.0382,66.1,51.0,Still,,,A5 01 01 00 C6 80 01 00 F4 1E 95 02 05 00 8E 28 95 02 FE 01
2026-09-08 09:14:00.288,1788830040.288,SpO2,98577,1,0,81.26,49.2,0.05,1.0006,49.2,43.6,Still,,,A5 01 01 00 11 81 01 00 BE 1F EC 01 05 00 16 27 EC 01 B4 01
2026-09-08 09:14:01.457,1788830041.457,SpO2,98652,1,0,80.63,45.7,0.05,1.0122,45.7,40.6,Still,,,A5 01 01 00 5C 81 01 00 7F 1F C9 01 05 00 8A 27 C9 01 96 01
2026-09-08 09:14:02.627,1788830042.628,SpO2,98727,1,0,80.83,58.1,0.04,1.0086,58.1,45.3,Still,,,A5 01 01 00 A7 81 01 00 93 1F 45 02 04 00 66 27 45 02 C5 01
2026-09-08 09:14:03.377,1788830043.378,SpO2,98802,1,0,80.83,58.1,0.03,1.0086,58.1,119.4,Still,,,A5 01 01 00 F2 81 01 00 93 1F 45 02 03 00 66 27 45 02 AA 04
2026-09-08 09:14:04.547,1788830044.547,SpO2,98877,1,0,78.44,72.6,0.03,1.0521,72.6,65.1,Still,,,A5 01 01 00 3D 82 01 00 A4 1E D6 02 03 00 19 29 D6 02 8B 02
2026-09-08 09:14:05.327,1788830045.327,SpO2,98952,1,0,78.00,71.9,0.03,1.0594,71.9,2677.2,Still,,,A5 01 01 00 88 82 01 00 78 1E CF 02 03 00 62 29 CF 02 94 68
2026-09-08 09:14:06.467,1788830046.467,SpO2,99027,1,0,81.87,75.9,0.03,0.9885,75.9,31.1,Still,,,A5 01 01 00 D3 82 01 00 FB 1F F7 02 03 00 9D 26 F7 02 37 01
2026-09-08 09:14:07.636,1788830047.637,SpO2,99102,1,0,78.92,53.6,0.03,1.0443,53.6,37.4,Still,,,A5 01 01 00 1E 83 01 00 D4 1E 18 02 03 00 CB 28 18 02 76 01
2026-09-08 09:14:07.727,1788830047.727,Battery,99102,1,,,,,,,,,51,3694,A5 02 01 33 6E 0E 1E 83 01 00 00 73 00 00 00 00 62 01 00 00
2026-09-08 09:14:08.417,1788830048.417,SpO2,99177,1,0,81.99,64.8,0.02,0.9861,64.8,46.4,Still,,,A5 01 01 00 69 83 01 00 07 20 88 02 02 00 85 26 88 02 D0 01
2026-09-08 09:14:09.557,1788830049.557,SpO2,99252,1,0,82.02,58.4,0.01,0.9855,58.4,42.2,Still,,,A5 01 01 00 B4 83 01 00 0A 20 48 02 01 00 7F 26 48 02 A6 01
2026-09-08 09:14:10.337,1788830050.337,SpO2,99327,1,0,82.55,62.5,0.01,0.9746,62.5,31.7,Still,,,A5 01 01 00 FF 83 01 00 3F 20 71 02 01 00 12 26 71 02 3D 01
2026-09-08 09:14:11.477,1788830051.477,SpO2,99402,1,0,84.64,53.0,0.01,0.9315,53.0,33.9,Still,,,A5 01 01 00 4A 84 01 00 10 21 12 02 01 00 63 24 12 02 53 01
2026-09-08 09:14:12.288,1788830052.288,SpO2,99477,1,0,87.07,44.4,0.02,0.8778,44.4,34.4,Still,,,A5 01 01 00 95 84 01 00 03 22 BC 01 02 00 4A 22 BC 01 58 01
2026-09-08 09:14:13.427,1788830053.428,SpO2,99552,1,0,84.98,39.9,0.14,0.9231,39.9,40.3,Still,,,A5 01 01 00 E0 84 01 00 32 21 8F 01 0E 00 0F 24 8F 01 93 01
2026-09-08 09:14:14.567,1788830054.567,SpO2,99627,1,0,83.36,36.8,0.15,0.9587,36.8,36.3,Still,,,A5 01 01 00 2B 85 01 00 90 20 70 01 0F 00 73 25 70 01 6B 01
2026-09-08 09:14:15.347,1788830055.348,SpO2,99702,1,0,84.97,46.0,0.20,0.9234,46.0,44.9,Still,,,A5 01 01 00 76 85 01 00 31 21 CC 01 14 00 12 24 CC 01 C1 01
2026-09-08 09:14:16.518,1788830056.518,SpO2,99777,1,0,81.27,39.5,0.27,1.0004,39.5,48.0,Still,,,A5 01 01 00 C1 85 01 00 BF 1F 8B 01 1B 00 14 27 8B 01 E0 01
2026-09-08 09:14:17.267,1788830057.268,SpO2,99852,1,0,82.70,51.7,0.30,0.9715,51.7,52.1,Still,,,A5 01 01 00 0C 86 01 00 4E 20 05 02 1E 00 F3 25 05 02 09 02
2026-09-08 09:14:18.438,1788830058.439,SpO2,99927,1,0,80.90,41.4,0.31,1.0074,41.4,55.5,Still,,,A5 01 01 00 57 86 01 00 9A 1F 9E 01 1F 00 5A 27 9E 01 2B 02
2026-09-08 09:14:19.638,1788830059.638,SpO2,100002,1,0,82.99,72.0,0.31,0.9655,72.0,57.1,Still,,,A5 01 01 00 A2 86 01 00 6B 20 D0 02 1F 00 B7 25 D0 02 3B 02
2026-09-08 09:14:20.358,1788830060.358,SpO2,100077,1,0,83.08,60.7,0.29,0.9638,60.7,57.8,Still,,,A5 01 01 00 ED 86 01 00 74 20 5F 02 1D 00 A6 25 5F 02 42 02
2026-09-08 09:14:21.527,1788830061.527,SpO2,100152,1,0,83.17,63.7,0.16,0.9622,63.7,58.2,Still,,,A5 01 01 00 38 87 01 00 7D 20 7D 02 10 00 96 25 7D 02 46 02
2026-09-08 09:14:22.307,1788830062.307,SpO2,100227,1,0,81.58,81.1,0.08,0.9942,81.1,62.8,Still,,,A5 01 01 00 83 87 01 00 DE 1F 2B 03 08 00 D6 26 2B 03 74 02
2026-09-08 09:14:23.447,1788830063.447,SpO2,100302,1,0,80.72,80.4,0.02,1.0107,80.4,32.1,Still,,,A5 01 01 00 CE 87 01 00 88 1F 24 03 02 00 7B 27 24 03 41 01
2026-09-08 09:14:24.617,1788830064.617,SpO2,100377,1,0,81.21,83.4,0.02,1.0016,83.4,90.4,Still,,,A5 01 01 00 19 88 01 00 B9 1F 42 03 02 00 20 27 42 03 88 03
2026-09-08 09:14:25.397,1788830065.397,SpO2,100452,1,0,84.33,95.3,0.02,0.9389,95.3,40.2,Still,,,A5 01 01 00 64 88 01 00 F1 20 B9 03 02 00 AD 24 B9 03 92 01
2026-09-08 09:14:26.537,1788830066.538,SpO2,100527,1,0,83.85,96.3,0.01,0.9497,96.3,39.9,Still,,,A5 01 01 00 AF 88 01 00 C1 20 C3 03 01 00 19 25 C3 03 8F 01
2026-09-08 09:14:27.317,1788830067.317,SpO2,100602,1,0,82.70,80.9,0.01,0.9715,80.9,36.1,Still,,,A5 01 01 00 FA 88 01 00 4E 20 29 03 01 00 F3 25 29 03 69 01
2026-09-08 09:14:28.487,1788830068.487,SpO2,100677,1,0,82.61,80.4,0.04,0.9734,80.4,32.5,Still,,,A5 01 01 00 45 89 01 00 45 20 24 03 04 00 06 26 24 03 45 01
2026-09-08 09:14:29.297,1788830069.297,SpO2,100752,1,0,84.97,75.0,0.29,0.9235,75.0,41.0,Still,,,A5 01 01 00 90 89 01 00 31 21 EE 02 1D 00 13 24 EE 02 9A 01
2026-09-08 09:14:30.407,1788830070.407,SpO2,100827,1,0,84.97,75.0,0.32,0.9235,75.0,46.0,Still,,,A5 01 01 00 DB 89 01 00 31 21 EE 02 20 00 13 24 EE 02 CC 01
2026-09-08 09:14:31.577,1788830071.577,SpO2,100902,1,0,85.02,65.6,0.33,0.9222,65.6,47.7,Still,,,A5 01 01 00 26 8A 01 00 36 21 90 02 21 00 06 24 90 02 DD 01
2026-09-08 09:14:32.327,1788830072.327,SpO2,100977,1,0,81.64,63.3,0.33,0.9929,63.3,47.1,Still,,,A5 01 01 00 71 8A 01 00 E4 1F 79 02 21 00 C9 26 79 02 D7 01
2026-09-08 09:14:33.497,1788830073.497,SpO2,101052,1,0,82.06,63.9,0.32,0.9847,63.9,47.0,Still,,,A5 01 01 00 BC 8A 01 00 0E 20 7F 02 20 00 77 26 7F 02 D6 01
2026-09-08 09:14:34.277,1788830074.277,SpO2,101127,1,0,85.54,71.9,0.29,0.9116,71.9,53.3,Still,,,A5 01 01 00 07 8B 01 00 6A 21 CF 02 1D 00 9C 23 CF 02 15 02
2026-09-08 09:14:35.418,1788830075.418,SpO2,101202,1,0,82.20,49.4,0.25,0.9818,49.4,0.0,Still,,,A5 01 01 00 52 8B 01 00 1C 20 EE 01 19 00 5A 26 EE 01 00 00
2026-09-08 09:14:36.587,1788830076.588,SpO2,101277,1,0,84.60,61.9,0.16,0.9323,61.9,33.9,Still,,,A5 01 01 00 9D 8B 01 00 0C 21 6B 02 10 00 6B 24 6B 02 53 01
2026-09-08 09:14:37.368,1788830077.368,SpO2,101352,1,0,86.50,68.7,0.04,0.8908,68.7,36.1,Still,,,A5 01 01 00 E8 8B 01 00 CA 21 AF 02 04 00 CC 22 AF 02 69 01
2026-09-08 09:14:37.427,1788830077.427,Battery,101352,1,,,,,,,,,51,3693,A5 02 01 33 6D 0E E8 8B 01 00 00 73 00 00 00 00 62 01 00 00
2026-09-08 09:14:38.508,1788830078.508,SpO2,101427,1,0,87.17,55.2,0.01,0.8755,55.2,33.7,Still,,,A5 01 01 00 33 8C 01 00 0D 22 28 02 01 00 33 22 28 02 51 01
2026-09-08 09:14:39.287,1788830079.288,SpO2,101502,1,0,87.00,56.2,0.03,0.8794,56.2,41.8,Still,,,A5 01 01 00 7E 8C 01 00 FC 21 32 02 03 00 5A 22 32 02 A2 01
2026-09-08 09:14:40.427,1788830080.428,SpO2,101577,1,0,84.83,62.2,0.03,0.9268,62.2,39.7,Still,,,A5 01 01 00 C9 8C 01 00 23 21 6E 02 03 00 34 24 6E 02 8D 01
2026-09-08 09:14:41.207,1788830081.207,SpO2,101652,1,0,85.11,74.1,0.03,0.9203,74.1,59.8,Still,,,A5 01 01 00 14 8D 01 00 3F 21 E5 02 03 00 F3 23 E5 02 56 02
2026-09-08 09:14:42.377,1788830082.377,SpO2,101727,1,0,85.42,79.0,0.03,0.9140,79.0,124.3,Still,,,A5 01 01 00 5F 8D 01 00 5E 21 16 03 03 00 B4 23 16 03 DB 04
2026-09-08 09:14:43.518,1788830083.518,SpO2,101802,1,0,84.05,94.6,0.03,0.9457,94.6,0.0,Still,,,A5 01 01 00 AA 8D 01 00 D5 20 B2 03 03 00 F1 24 B2 03 00 00
2026-09-08 09:14:44.327,1788830084.327,SpO2,101877,1,0,83.27,91.2,0.03,0.9604,91.2,24.9,Still,,,A5 01 01 00 F5 8D 01 00 87 20 90 03 03 00 84 25 90 03 F9 00
2026-09-08 09:14:45.467,1788830085.468,SpO2,101952,1,0,83.02,88.8,0.03,0.9649,88.8,33.3,Still,,,A5 01 01 00 40 8E 01 00 6E 20 78 03 03 00 B1 25 78 03 4D 01
2026-09-08 09:14:46.217,1788830086.218,SpO2,102027,1,0,84.15,86.0,0.02,0.9433,86.0,35.5,Still,,,A5 01 01 00 8B 8E 01 00 DF 20 5C 03 02 00 D9 24 5C 03 63 01
2026-09-08 09:14:47.387,1788830087.388,SpO2,102102,1,0,84.49,103.5,0.01,0.9350,103.5,41.6,Still,,,A5 01 01 00 D6 8E 01 00 01 21 0B 04 01 00 86 24 0B 04 A0 01
2026-09-08 09:14:48.557,1788830088.557,SpO2,102177,1,0,87.09,101.9,0.00,0.8775,101.9,47.4,Still,,,A5 01 01 00 21 8F 01 00 05 22 FB 03 00 00 47 22 FB 03 DA 01
2026-09-08 09:14:49.337,1788830089.337,SpO2,102252,1,0,87.28,97.9,0.00,0.8729,97.9,51.2,Still,,,A5 01 01 00 6C 8F 01 00 18 22 D3 03 00 00 19 22 D3 03 00 02
2026-09-08 09:14:50.477,1788830090.478,SpO2,102327,1,0,87.38,97.7,0.00,0.8705,97.7,51.3,Still,,,A5 01 01 00 B7 8F 01 00 22 22 D1 03 00 00 01 22 D1 03 01 02
2026-09-08 09:14:51.257,1788830091.257,SpO2,102402,1,0,89.94,98.4,0.00,0.8087,98.4,50.7,Still,,,A5 01 01 00 02 90 01 00 22 23 D8 03 00 00 97 1F D8 03 FB 01
2026-09-08 09:14:52.397,1788830092.397,SpO2,102477,1,0,91.13,92.7,0.00,0.7769,92.7,49.4,Still,,,A5 01 01 00 4D 90 01 00 99 23 9F 03 00 00 59 1E 9F 03 EE 01
2026-09-08 09:14:53.567,1788830093.568,SpO2,102552,1,0,93.45,95.4,0.00,0.7141,95.4,47.4,Still,,,A5 01 01 00 98 90 01 00 81 24 BA 03 00 00 E5 1B BA 03 DA 01
2026-09-08 09:14:54.347,1788830094.348,SpO2,102627,1,0,92.48,91.7,0.00,0.7410,91.7,35.4,Still,,,A5 01 01 00 E3 90 01 00 20 24 95 03 00 00 F2 1C 95 03 62 01
2026-09-08 09:14:55.487,1788830095.488,SpO2,102702,1,0,91.10,93.8,0.00,0.7777,93.8,34.9,Still,,,A5 01 01 00 2E 91 01 00 96 23 AA 03 00 00 61 1E AA 03 5D 01
2026-09-08 09:14:56.299,1788830096.299,SpO2,102777,1,0,90.59,96.3,0.00,0.7913,96.3,23.7,Still,,,A5 01 01 00 79 91 01 00 63 23 C3 03 00 00 E9 1E C3 03 ED 00
2026-09-08 09:14:57.437,1788830097.437,SpO2,102852,1,0,89.50,104.9,0.00,0.8194,104.9,54.7,Still,,,A5 01 01 00 C4 91 01 00 F6 22 19 04 00 00 02 20 19 04 23 02
2026-09-08 09:14:58.187,1788830098.187,SpO2,102927,1,0,87.09,107.2,0.00,0.8774,107.2,60.4,Still,,,A5 01 01 00 0F 92 01 00 05 22 30 04 00 00 46 22 30 04 5C 02
2026-09-08 09:14:59.358,1788830099.358,SpO2,103002,1,0,84.85,108.4,0.00,0.9263,108.4,25.6,Still,,,A5 01 01 00 5A 92 01 00 25 21 3C 04 00 00 2F 24 3C 04 00 01
2026-09-08 09:15:00.527,1788830100.528,SpO2,103077,1,0,84.72,113.6,0.00,0.9295,113.6,31.4,Still,,,A5 01 01 00 A5 92 01 00 18 21 70 04 00 00 4F 24 70 04 3A 01
2026-09-08 09:15:01.277,1788830101.278,SpO2,103152,1,0,84.79,108.4,0.00,0.9279,108.4,31.9,Still,,,A5 01 01 00 F0 92 01 00 1F 21 3C 04 00 00 3F 24 3C 04 3F 01
2026-09-08 09:15:02.447,1788830102.447,SpO2,103227,1,0,83.80,101.6,0.00,0.9507,101.6,33.6,Still,,,A5 01 01 00 3B 93 01 00 BC 20 F8 03 00 00 23 25 F8 03 50 01
2026-09-08 09:15:03.227,1788830103.228,SpO2,103302,1,0,84.78,102.7,0.00,0.9281,102.7,35.6,Still,,,A5 01 01 00 86 93 01 00 1E 21 03 04 00 00 41 24 03 04 64 01
2026-09-08 09:15:04.367,1788830104.368,SpO2,103377,1,0,86.65,101.2,0.00,0.8874,101.2,36.5,Still,,,A5 01 01 00 D1 93 01 00 D9 21 F4 03 00 00 AA 22 F4 03 6D 01
2026-09-08 09:15:05.537,1788830105.538,SpO2,103452,1,0,91.17,107.8,0.00,0.7759,107.8,36.5,Still,,,A5 01 01 00 1C 94 01 00 9D 23 36 04 00 00 4F 1E 36 04 6D 01
2026-09-08 09:15:06.317,1788830106.318,SpO2,103527,1,0,92.52,109.3,0.00,0.7400,109.3,35.2,Still,,,A5 01 01 00 67 94 01 00 24 24 45 04 00 00 E8 1C 45 04 60 01
2026-09-08 09:15:07.457,1788830107.457,SpO2,103602,1,0,94.08,101.6,0.00,0.6964,101.6,41.2,Still,,,A5 01 01 00 B2 94 01 00 C0 24 F8 03 00 00 34 1B F8 03 9C 01
2026-09-08 09:15:07.518,1788830107.518,Battery,103602,1,,,,,,,,,51,3692,A5 02 01 33 6C 0E B2 94 01 00 00 73 00 00 00 00 62 01 00 00
2026-09-08 09:15:08.237,1788830108.238,SpO2,103677,1,0,93.95,98.9,0.00,0.7001,98.9,56.4,Still,,,A5 01 01 00 FD 94 01 00 B3 24 DD 03 00 00 59 1B DD 03 34 02
2026-09-08 09:15:09.407,1788830109.407,SpO2,103752,1,0,94.14,105.3,0.10,0.6947,105.3,47.3,Still,,,A5 01 01 00 48 95 01 00 C6 24 1D 04 0A 00 23 1B 1D 04 D9 01
